"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---human-resource-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---human-resource-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---logistics-and-supply-chain-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---logistics-and-supply-chain-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---management1/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---management1/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---marketing/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management---marketing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management--sports-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-business/cyber-security-management--sports-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics Bachelor of Cyber Security","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-cyber-security/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics-bachelor-of-cyber-security/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics/business-analysis/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics/business-analysis/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Analytics","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics/cyber-security-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-analytics/cyber-security-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/accounting/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/accounting/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/business-administration/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/business-administration/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/business-analytics-and-analysis/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/business-analytics-and-analysis/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/entrepreneurship/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/entrepreneurship/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/finance/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/finance/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/human-resource-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/human-resource-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/logistics-and-supply-chain-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/logistics-and-supply-chain-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/marketing/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/marketing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/sports-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business-professional/sports-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/accounting/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/accounting/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/business-administration/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/business-administration/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/business-analytics-and-analysis/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/business-analytics-and-analysis/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/entrepreneurship/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/entrepreneurship/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/finance/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/finance/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/human-resource-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/human-resource-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/logistics-and-supply-chain-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/logistics-and-supply-chain-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/marketing/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/marketing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/sports-management/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-business/sports-management/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Circus Arts","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-circus-arts/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-circus-arts/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-bachelor-of-applied-innovation/cyber-security/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-bachelor-of-applied-innovation/cyber-security/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/artificial-intelligence/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/artificial-intelligence/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/cybersecurity/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/cybersecurity/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/data-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/data-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/games-development/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/games-development/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/internet-of-things/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/internet-of-things/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/software-development/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science-professional/software-development/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/artificial-intelligence/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/artificial-intelligence/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/cybersecurity/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/cybersecurity/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/data-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/data-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/games-development/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/games-development/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/internet-of-things/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/internet-of-things/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/software-development/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-computer-science/software-development/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Construction Management Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-construction-management-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-construction-management-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Criminal Justice and Criminology Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Criminal Justice and Criminology Bachelor of Cyber Security","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology-bachelor-of-cyber-security/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology-bachelor-of-cyber-security/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Criminal Justice and Criminology Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Criminal Justice and Criminology","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-criminal-justice-and-criminology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Cyber Security","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-cyber-security/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-cyber-security/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Data Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-data-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-data-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Architecture","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-architecture/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-architecture/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-bachelor-of-business/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-bachelor-of-business/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-bachelor-of-media-and-communication/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-bachelor-of-media-and-communication/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Communication Design Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-communication-design-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-communication-design-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Fashion","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-fashion/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-fashion/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Industrial Design Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-industrial-design-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-industrial-design-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design Interior Architecture Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-interior-architecture-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design-interior-architecture-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/branded-environments/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/branded-environments/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/communication-design/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/communication-design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/motion-design/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/motion-design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/photomedia/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/photomedia/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Design","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/ux-interaction-design/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-design/ux-interaction-design/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Early Childhood and Primary","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-and-primary/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-and-primary/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Early Childhood Primary Teaching Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-primary-teaching-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-primary-teaching-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Early Childhood Teaching Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-teaching-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-teaching-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Early Childhood Teaching","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-teaching/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-early-childhood-teaching/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Primary Teaching Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-primary-teaching-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-primary-teaching-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Primary","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-primary/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-primary/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Studies","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-studies/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-studies/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Studies","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-studies/bachelor-of-education-studies-early-childhood-and-education/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-studies/bachelor-of-education-studies-early-childhood-and-education/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Education Studies","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-studies/bachelor-of-education-studies-primary-education/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-education-studies/bachelor-of-education-studies-primary-education/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Bachelor of Arts","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-arts/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-arts/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Bachelor of Business","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-business/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-business/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Bachelor of Computer Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-computer-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-computer-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-bachelor-of-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/architectural/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/architectural/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/biomedical/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/biomedical/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/civil/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/civil/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/electrical-and-electronic/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/electrical-and-electronic/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/mechanical/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/mechanical/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Engineering Honours Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/product-design/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-engineering-honours-professional/product-design/","","","","Course name from page title / cleaned URL."
